50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,position,possession,possession_team,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,e153281a-af59-497d-bd79-97cff9d441c6,177,,"[38.0, 29.0]",7580,4,,1.4773196,,,Right Foot,,,"[41.0, 61.0]",,Ground Pass,32.140316,,,Raphaël Varane,,,,1,Regular Play,"N""Golo Kanté",Left Defensive Midfield,8,France,['1c49d15a-8f32-47a8-a2a2-ec4bb8585b87'],27,,,,,,,,,,,,,,,France,00:04:27.720,Pass,
,,,,,,,,,,,,,,,0.906,,,,,,,,,,,,,15fda3fa-cd4a-4042-a499-a4086fe8ca73,180,,"[56.0, 68.0]",7580,4,,-0.32175055,,,Right Foot,,,"[80.0, 60.0]",,Ground Pass,25.298222,,,Olivier Giroud,,,,1,Regular Play,Raphaël Varane,Right Center Back,8,France,['6c8c1fd4-c404-4531-b8eb-914033e58268'],32,,,,,,,,,,,,,,,France,00:04:32.440,Pass,
,,,,,,,,,,,,,,,0.683,,,,,,,,,,,,,8033734d-f18a-43d8-8828-5079c026103e,184,,"[80.0, 60.0]",7580,4,,-1.0714496,,True,Left Foot,,,"[86.0, 49.0]",,Ground Pass,12.529964,,,Kylian Mbappé Lottin,,,,1,Regular Play,Olivier Giroud,Center Forward,8,France,['bcde47be-4f18-4c47-95ca-1925a99fd88b'],33,,,,,,,,,,,,,,,France,00:04:33.437,Pass,
,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,f8c464a2-bb37-4f1f-8d83-da5a461fe28d,188,,"[86.0, 41.0]",7580,4,,0.98279375,,,Right Foot,,,"[88.0, 44.0]",,Ground Pass,3.6055512,,Incomplete,Antoine Griezmann,,,,1,Regular Play,Kylian Mbappé Lottin,Right Wing,8,France,"['54595ff7-d7d3-4c31-9fd9-d812cb636111', 'e2ab379b-adf2-42dc-be38-3734d970cdef']",34,,,,,,,,,,,,,,,France,00:04:34.920,Pass,
,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,af844d13-a86a-4778-9eb3-f0486d4b17fa,193,,"[56.0, 35.0]",7580,4,,-0.3893167,,,Right Foot,,,"[95.0, 19.0]",,Low Pass,42.154476,,,Ángel Fabián Di María Hernández,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,8,France,['a9da1fd7-1c99-4e47-8983-a36427a3c14b'],39,,,,,,,,,,,,,,,Argentina,00:04:39.200,Pass,
,,,,,,,,,,,,,,,1.826,,,,,,,,,,,,,ff6a5626-b035-403e-a345-06c7bd0d0b8c,196,,"[113.0, 17.0]",7580,4,,1.4056476,,,Left Foot,True,,"[120.0, 59.0]",,High Pass,42.579338,,Out,,,True,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,8,France,,44,,,,,,,,,,,,,,,Argentina,00:04:44.720,Pass,
,,,,,,,,,,,,,,,1.013,,,,,,,,,,,,,51de298a-82f8-47c9-ad0d-8419cc2b0d9d,198,,"[33.0, 63.0]",7580,5,,-0.07677189,,,Right Foot,,,"[59.0, 61.0]",,Ground Pass,26.076809,,,Olivier Giroud,,,,1,Regular Play,Raphaël Varane,Right Center Back,9,France,['856ad03c-dd80-4e9d-8058-f4215983f647'],6,,,,,,,,,,,,,,,France,00:05:06.547,Pass,
,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,8a2d2a9e-27d8-4ce2-8a32-88fb6cf91275,205,,"[31.0, 23.0]",7580,5,,2.55359,,,Left Foot,,,"[10.0, 37.0]",,Ground Pass,25.23886,,,Franco Armani,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,10,Argentina,['8f862dff-07dd-45ae-9cba-6d47f35bb25d'],12,,,,,,,,,,,,,,,Argentina,00:05:12.000,Pass,
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,3b01ecfd-b6a5-40aa-a2ba-d48d113c7b7c,209,,"[11.0, 29.0]",7580,5,,-0.8960554,,,Right Foot,,,"[19.0, 19.0]",,Ground Pass,12.806249,,,Nicolás Alejandro Tagliafico,,,,1,Regular Play,Franco Armani,Goalkeeper,10,Argentina,"['8821de09-cda6-4bfb-983f-3815448cb4fa', 'cbcd2e1f-698d-4771-8275-761a6b32c5b1']",14,,,,,,,,,,,,,,,Argentina,00:05:14.760,Pass,True
,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,cc1da657-6a3d-4961-b9d9-cd63cc3c5f4f,213,,"[19.0, 17.0]",7580,5,,-0.5543075,,,Left Foot,,,"[40.0, 4.0]",,Ground Pass,24.698177,,,Éver Maximiliano David Banega,,,,1,Regular Play,Nicolás Alejandro Tagliafico,Left Back,10,Argentina,['90066655-bd3a-4618-8a04-1592b900d138'],17,,,,,,,,,,,,,,,Argentina,00:05:17.280,Pass,
,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,0cf295e1-48be-46fe-9f19-d998f3af080a,218,,"[36.0, 8.0]",7580,5,,-3.0309355,,,Right Foot,,,"[27.0, 7.0]",,Ground Pass,9.055386,,Incomplete,Nicolás Alejandro Tagliafico,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,10,Argentina,"['1ab390d8-5459-4a9d-af42-1884b7a8cd77', '3a6a127a-45d9-4c23-847e-a18b2ea60283', '7763b2a3-36f3-47c9-8449-def3975488bc']",19,,,,,,,,,,,,,,,Argentina,00:05:19.840,Pass,True
,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,8237c71c-9765-49cd-9fe3-c7dd5870d4de,224,,"[11.0, 2.0]",7580,5,,0.67474097,,,,,,"[16.0, 6.0]",,Low Pass,6.4031243,,,Javier Alejandro Mascherano,,,Throw-in,1,From Throw In,Nicolás Alejandro Tagliafico,Left Back,11,Argentina,['d4934a16-bcbc-49e9-9c6e-ed7f6cc95c85'],48,,,,,,,,,,,,,,,Argentina,00:05:48.160,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,c3f9b454-1c75-4ead-8e5c-6f3654c55f51,227,,"[17.0, 9.0]",7580,5,,-2.4329665,,,Right Foot,,,"[10.0, 3.0]",,Low Pass,9.219544,,,Nicolás Alejandro Tagliafico,,,,1,From Throw In,Javier Alejandro Mascherano,Center Defensive Midfield,11,Argentina,['9bf3b926-e470-4ce2-b402-ede671220169'],49,,,,,,,,,,,,,,,Argentina,00:05:49.200,Pass,
,,,,,,,,,,,,,,,3.64,,,,,,,,,,,,,3da5272c-9fd2-48ec-9d5c-30f2bb2274fe,231,,"[9.0, 2.0]",7580,5,,0.3838176,,,Left Foot,,,"[61.0, 23.0]",,High Pass,56.0803,,Incomplete,Lionel Andrés Messi Cuccittini,,,,1,From Throw In,Nicolás Alejandro Tagliafico,Left Back,11,Argentina,"['2aeeb0ba-701d-4037-b493-84689dec9512', 'e274e7d1-fbcb-4130-90a0-a7217a3024f5', 'f3c0bc26-d901-4404-9af3-ad9f864d08a8']",50,,,,,,,,,,,,,,,Argentina,00:05:50.240,Pass,True
,,,,,,,,,,,,,,,2.04,,,,,,,,,,,,,f3c0bc26-d901-4404-9af3-ad9f864d08a8,233,,"[60.0, 58.0]",7580,5,,1.6814536,,,Head,,,"[59.0, 67.0]",,High Pass,9.055386,,,Paul Pogba,,,Recovery,1,From Throw In,Raphaël Varane,Right Center Back,11,Argentina,"['076a5b7f-fd30-46aa-a954-23f1bb2c6e24', '3da5272c-9fd2-48ec-9d5c-30f2bb2274fe']",53,,,,,,,,,,,,,,,France,00:05:53.880,Pass,
,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,b7a8a77d-cdd4-4b07-95dc-62289d0d1901,239,,"[63.0, 1.0]",7580,6,,2.896614,,,,,,"[27.0, 10.0]",,Low Pass,37.107952,,,Faustino Marcos Alberto Rojo,,,Throw-in,1,From Throw In,Ángel Fabián Di María Hernández,Right Wing,12,Argentina,['4ca895ef-8673-4615-ae8b-a78d9bccbf37'],7,,,,,,,,,,,,,,,Argentina,00:06:07.000,Pass,
,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,90ea25e1-054c-4f16-a4e3-d5dc30a1179f,242,,"[27.0, 26.0]",7580,6,,1.1964628,,,Left Foot,,,"[38.0, 54.0]",,Ground Pass,30.083218,,,Nicolás Hernán Otamendi,,,,1,From Throw In,Faustino Marcos Alberto Rojo,Left Center Back,12,Argentina,['b7e3bc0a-b8df-4e52-964e-5bd8d514b778'],13,,,,,,,,,,,,,,,Argentina,00:06:13.280,Pass,
,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,01d6b7aa-b679-48f2-af88-fa0aef1d1dbb,246,,"[48.0, 60.0]",7580,6,,1.1309538,,,Right Foot,,,"[56.0, 77.0]",,Ground Pass,18.788294,,,Gabriel Iván Mercado,,,,1,From Throw In,Nicolás Hernán Otamendi,Right Center Back,12,Argentina,"['38b9bdcd-efff-48ba-801e-12cb58c1a990', 'e3fe3377-058b-4f77-8e6b-b0b580483fb6']",16,,,,,,,,,,,,,,,Argentina,00:06:16.960,Pass,True
,,,,,,,,,,,,,,,0.599,,,,,,,,,,,,,40cdb263-4b48-4a23-a05b-a76445697801,250,,"[62.0, 77.0]",7580,6,,0.27829966,,,Right Foot,,,"[69.0, 79.0]",,Ground Pass,7.28011,,,Cristian David Pavón,,,,1,From Throw In,Gabriel Iván Mercado,Right Back,12,Argentina,"['bb471cf0-bbd4-4e70-b129-c1b609e4f765', 'd96a3dd3-2f5a-4a62-a56e-f3f9963fa03e']",20,,,,,,,,,,,,,,,Argentina,00:06:20.000,Pass,True
,,,,,,,,,,,,,,,2.079,,,,,,,,,,,,,e61ff477-7788-4020-9384-bb760a64eb36,254,,"[68.0, 79.0]",7580,6,,-3.0676537,,,Right Foot,,,"[41.0, 77.0]",,High Pass,27.073973,,,Nicolás Hernán Otamendi,,,,1,From Throw In,Cristian David Pavón,Left Wing,12,Argentina,"['0fe7d056-0d9c-4502-97e8-ee3089f183b5', '367416f3-55ed-4577-a082-f56fc0a3343c']",20,,,,,,,,,,,,,,,Argentina,00:06:20.880,Pass,True
,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,c6757e94-231d-429f-bad6-d85499ecf77d,257,,"[41.0, 70.0]",7580,6,,-1.7561443,,,Right Foot,,,"[35.0, 38.0]",,Low Pass,32.55764,,,Faustino Marcos Alberto Rojo,,,,1,From Throw In,Nicolás Hernán Otamendi,Right Center Back,12,Argentina,['44e9dc77-1508-46e7-a10d-858db564dac3'],25,,,,,,,,,,,,,,,Argentina,00:06:25.080,Pass,
,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,b23860c4-051d-4628-8941-126ac878fb0a,260,,"[48.0, 29.0]",7580,6,,-0.32175055,,,Left Foot,,,"[54.0, 27.0]",,Ground Pass,6.3245554,,,Éver Maximiliano David Banega,,,,1,From Throw In,Faustino Marcos Alberto Rojo,Left Center Back,12,Argentina,['8cfb7ace-2987-4878-955f-8255dad8f46d'],30,,,,,,,,,,,,,,,Argentina,00:06:30.120,Pass,
,,,,,,,,,,,,,,,2.88,,,,,,,,,,,,,fe031c0e-7c88-4e00-9868-537b8407d569,264,,"[52.0, 31.0]",7580,6,,0.38633722,,,Right Foot,,,"[111.0, 55.0]",,High Pass,63.694584,,Incomplete,Cristian David Pavón,,,,1,From Throw In,Éver Maximiliano David Banega,Left Center Midfield,12,Argentina,"['0a2fa45d-3774-4ff7-8f51-9b2fae8a1927', '309d3f60-d7c9-442d-83b6-920dee6f7bde']",32,,,,,,,,,,,,,,,Argentina,00:06:32.480,Pass,
,,,,,,,,,,,,,,,4.173,,,,,,,,,,,,,8224d73b-0d91-4897-af4e-d707a31f0b86,268,,"[17.0, 30.0]",7580,6,,-0.08047101,,,Left Foot,,,"[79.0, 25.0]",,High Pass,62.201286,,,Olivier Giroud,,,,1,Regular Play,Hugo Lloris,Goalkeeper,13,France,['10770dec-f828-4690-a22d-bcf5e1fe594e'],47,,,,,,,,,,,,,,,France,00:06:47.907,Pass,
,,,,,,,,,,,,,,,0.427,,,,,,,,,,,,,acd432be-6b18-411f-af80-f4adcabadaa9,270,,"[81.0, 26.0]",7580,6,,0.38050637,,,Head,,,"[86.0, 28.0]",,High Pass,5.3851647,,Incomplete,Antoine Griezmann,,,,1,Regular Play,Olivier Giroud,Center Forward,13,France,"['278d14de-fe3d-4094-ae0f-91637e54fb77', '76c6ab74-6440-4fa9-8a61-af86a9d71eca']",52,,,,,,,,,,,,,,,France,00:06:52.200,Pass,
,,,,,,,,,,,,,,,0.573,,,,,,,,,,,,,76c6ab74-6440-4fa9-8a61-af86a9d71eca,272,,"[35.0, 53.0]",7580,6,,-0.38050637,,,Right Foot,,,"[45.0, 49.0]",,Ground Pass,10.770329,,Incomplete,Javier Alejandro Mascherano,,,Interception,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,13,France,"['1e39d77a-bae9-40b8-b977-91dc7d80a088', '3e4289b6-9abb-4cf7-b713-8dadebaef41a', 'acd432be-6b18-411f-af80-f4adcabadaa9']",52,,,,,,,,,,,,,,,Argentina,00:06:52.627,Pass,
,,,,,,,,,,,,,,,1.347,,,,,,,,,,,,,58afaf9d-9d02-4b4d-b09c-c2783da48f31,284,,"[100.0, 40.0]",7580,8,True,0.87605804,,,,,,"[105.0, 46.0]",,High Pass,7.81025,,Incomplete,Kylian Mbappé Lottin,,,Recovery,1,From Free Kick,"N""Golo Kanté",Left Defensive Midfield,14,France,"['2ed0d731-70b6-4438-9fe5-5bbd9d6bd9a3', '79c342bc-1f4f-4e8b-887d-f95c7eebf6bc', 'b22c9a42-eb8b-4242-814d-6d316d582815']",28,,,,,,,,,,,,,,,France,00:08:28.240,Pass,True
,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,3c34e7b2-e8c1-4a81-bb87-0fa006050d01,290,,"[21.0, 42.0]",7580,8,,-0.35662013,,,Left Foot,,,"[72.0, 23.0]",,High Pass,54.42426,,Incomplete,Ángel Fabián Di María Hernández,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,Center Forward,14,France,"['54faf92d-7444-47f8-b4ce-f1053ecde528', '9afe4116-0073-4881-a36f-a725dba2db39']",32,,,,,,,,,,,,,,,Argentina,00:08:32.120,Pass,
,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,54faf92d-7444-47f8-b4ce-f1053ecde528,292,,"[49.0, 58.0]",7580,8,,2.3561945,,,Head,,,"[41.0, 66.0]",,High Pass,11.313708,,Unknown,,,,Recovery,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,14,France,['3c34e7b2-e8c1-4a81-bb87-0fa006050d01'],36,,,,,,,,,,,,,,,France,00:08:36.320,Pass,
,,,,,,,,,,,,,,,1.28,,,,,,,,,,,,,ed0ebc8a-0425-403c-b024-418dc2699854,294,,"[44.0, 67.0]",7580,8,True,-0.6435011,,,,,,"[48.0, 64.0]",,Low Pass,5.0,,Unknown,,,,Recovery,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,14,France,['f796b58f-9538-4910-80df-6f1e09dfa706'],39,,,,,,,,,,,,,,,France,00:08:39.400,Pass,True
,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,99ccaed2-1146-4d4e-8961-0bbca5a40206,302,,"[70.0, 54.0]",7580,8,,-2.6779451,,,Right Foot,,,"[68.0, 53.0]",,Ground Pass,2.236068,,,Antoine Griezmann,,,,1,From Free Kick,Samuel Yves Umtiti,Left Center Back,14,France,['071b6de5-626e-4945-b485-b8fc750386f5'],46,,,,,,,,,,,,,,,France,00:08:46.760,Pass,
,,,,,,,,,,,,,,,1.946,,,,,,,,,,,,,41159982-e17b-4032-ab5a-caee75840f07,306,,"[67.0, 53.0]",7580,8,,-1.4685897,,,Left Foot,,,"[71.0, 14.0]",,Ground Pass,39.20459,,,Lucas Hernández Pi,,,,1,From Free Kick,Antoine Griezmann,Right Wing Back,14,France,['19bab0e6-c538-42c3-a54a-c0319eecbd9e'],48,,,,,,,,,,,,,,,France,00:08:48.360,Pass,
,,,,,,,,,,,,,,,0.607,,,,,,,,,,,,,250e6309-47c6-4419-9d8f-897f3d83b523,310,,"[95.0, 28.0]",7580,8,,1.0040671,,,Left Foot,,,"[102.0, 39.0]",,Ground Pass,13.038404,,Incomplete,Kylian Mbappé Lottin,,,,1,From Free Kick,Lucas Hernández Pi,Left Back,14,France,"['2fa18a2f-4010-42e4-b2c4-745e3cc9e298', 'f68819f2-c098-49e3-89e7-9afc24946f6d']",53,,,,,,,,,,,,,,,France,00:08:53.320,Pass,
,,,,,,,,,True,,,,,,0.433,,,,,,,,,,,,,2fa18a2f-4010-42e4-b2c4-745e3cc9e298,312,,"[19.0, 42.0]",7580,8,,1.0427219,,,Right Foot,,,"[26.0, 54.0]",,Ground Pass,13.892444,,,Gabriel Iván Mercado,,,Interception,1,Regular Play,Faustino Marcos Alberto Rojo,Left Center Back,15,Argentina,"['250e6309-47c6-4419-9d8f-897f3d83b523', '65b664e6-9bc2-4646-a738-8383e773b761']",53,,,,,,,,,,,,,,,Argentina,00:08:53.927,Pass,
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,a0111eaa-c51e-4284-abe9-27d04e861e41,315,,"[32.0, 44.0]",7580,8,,-1.929567,,,Right Foot,,,"[26.0, 28.0]",,Low Pass,17.088007,,,Éver Maximiliano David Banega,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['f31941d8-7773-445a-b440-17b27a660e7f'],56,,,,,,,,,,,,,,,Argentina,00:08:56.960,Pass,
,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,1f8fa4b8-0ef4-440a-99a7-6375c5b4eea7,319,,"[27.0, 28.0]",7580,8,,-1.0303768,,,Right Foot,,,"[33.0, 18.0]",,Ground Pass,11.661903,,,Ángel Fabián Di María Hernández,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,15,Argentina,"['761ddcc0-51f3-479e-ae54-f7a18731fab4', 'dafbb6a7-f894-486d-9c6b-ae01c07b9a28']",59,,,,,,,,,,,,,,,Argentina,00:08:59.440,Pass,True
,,,,,,,,,,,,,,,0.56,,,,,,,,,,,,,68df0c65-5446-4ec8-a059-508aea8169c8,323,,"[32.0, 20.0]",7580,9,,1.3521274,,,Left Foot,,,"[34.0, 29.0]",,Ground Pass,9.219544,,,Éver Maximiliano David Banega,,,,1,Regular Play,Ángel Fabián Di María Hernández,Right Wing,15,Argentina,['0b583d7e-5529-41f6-ab5c-0de28bbfde98'],1,,,,,,,,,,,,,,,Argentina,00:09:01.560,Pass,
,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,e32f31e3-b6e8-4628-880f-5fb9ea868755,327,,"[33.0, 31.0]",7580,9,,1.2490457,,,Right Foot,,,"[37.0, 43.0]",,Ground Pass,12.649111,,,Enzo Nicolás Pérez,,,,1,Regular Play,Éver Maximiliano David Banega,Left Center Midfield,15,Argentina,['14eee2d9-d3f9-422f-ae1c-5e0e8d2f3058'],3,,,,,,,,,,,,,,,Argentina,00:09:03.440,Pass,
,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,dcb51f19-815a-416e-b8ce-c414833dcb57,330,,"[36.0, 46.0]",7580,9,,-2.7610862,,,Right Foot,,,"[31.0, 44.0]",,Ground Pass,5.3851647,,,Javier Alejandro Mascherano,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,15,Argentina,['b3c5effd-bf1e-4573-9acc-c25ae298faf9'],4,,,,,,,,,,,,,,,Argentina,00:09:04.240,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,a03edc55-33ff-457a-afb3-b3dbb80135ed,333,,"[30.0, 50.0]",7580,9,,1.3521274,,,Right Foot,,,"[34.0, 68.0]",,Ground Pass,18.439089,,,Gabriel Iván Mercado,,,,1,Regular Play,Javier Alejandro Mascherano,Center Defensive Midfield,15,Argentina,['ac658e44-5abd-44f0-899e-0dfde81b9b31'],8,,,,,,,,,,,,,,,Argentina,00:09:08.640,Pass,
,,,,,,,,,,,,,,,1.44,,,,,,,,,,,,,9107dc92-e356-49ae-a092-5e1e60f79e85,336,,"[37.0, 69.0]",7580,9,,-2.1910458,,,Right Foot,,,"[27.0, 55.0]",,Ground Pass,17.20465,,,Nicolás Hernán Otamendi,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['1c36f926-a1d1-4837-aab8-9e7b41718450'],12,,,,,,,,,,,,,,,Argentina,00:09:12.120,Pass,
,,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,fe7d771f-3989-4fb5-b04d-50015721710e,339,,"[38.0, 46.0]",7580,9,,1.3654009,,,Right Foot,,,"[43.0, 70.0]",,Ground Pass,24.5153,,,Gabriel Iván Mercado,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,15,Argentina,['9c7049b1-f6e3-431c-a6ca-5112b174fe9c'],19,,,,,,,,,,,,,,,Argentina,00:09:19.400,Pass,
,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,50241c9d-a13d-4abb-8cfd-efe5732ee4e5,342,,"[44.0, 71.0]",7580,9,,0.21109334,,,Right Foot,,,"[58.0, 74.0]",,Ground Pass,14.3178215,,,Enzo Nicolás Pérez,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['71af81a6-e098-4f2a-9faf-b61e700722d0'],21,,,,,,,,,,,,,,,Argentina,00:09:21.800,Pass,
,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,671a6df7-55d3-4328-936a-1dedc1b008de,346,,"[56.0, 77.0]",7580,9,,-2.7744188,,,Right Foot,,,"[43.0, 72.0]",,Ground Pass,13.928389,,,Gabriel Iván Mercado,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,15,Argentina,"['737fa042-40b7-4120-8cdc-4e765720af09', 'fbea21a4-60e2-444d-810f-8a03bf9a962e']",23,,,,,,,,,,,,,,,Argentina,00:09:23.880,Pass,True
,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,642d3c4b-2c7e-45f7-9eb3-99837f3a8179,349,,"[42.0, 68.0]",7580,9,,-2.0647378,,,Right Foot,,,"[35.0, 55.0]",,Ground Pass,14.764823,,,Nicolás Hernán Otamendi,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['2c618cb1-615d-4e49-b1d8-9db7196fd281'],25,,,,,,,,,,,,,,,Argentina,00:09:25.720,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,9cc9631a-f0cc-4eb1-acb4-efc2e5114dd7,353,,"[37.0, 52.0]",7580,9,,1.2679114,,,Right Foot,,,"[42.0, 68.0]",,Ground Pass,16.763054,,,Gabriel Iván Mercado,,,,1,Regular Play,Nicolás Hernán Otamendi,Right Center Back,15,Argentina,['dc55c6ef-333b-4ffa-a900-ee9231a924b7'],30,,,,,,,,,,,,,,,Argentina,00:09:30.200,Pass,
,,,,,,,,,,,,,,,1.186,,,,,,,,,,,,,79648660-3a33-4fef-923a-d746ab911217,356,,"[48.0, 72.0]",7580,9,,0.43240777,,,Right Foot,,,"[61.0, 78.0]",,Ground Pass,14.3178215,,,Enzo Nicolás Pérez,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['7251742f-7a9d-4c79-a304-a19f56d0ca7a'],32,,,,,,,,,,,,,,,Argentina,00:09:32.600,Pass,
,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,2d7500d1-1ef3-461d-beb8-9443a2dc2568,359,,"[61.0, 78.0]",7580,9,,-2.5127964,,,Right Foot,,,"[50.0, 70.0]",,Ground Pass,13.601471,,,Gabriel Iván Mercado,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,15,Argentina,['bda51b02-8abd-4afa-af9d-41356f84a1d7'],34,,,,,,,,,,,,,,,Argentina,00:09:34.040,Pass,
,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,42758173-b5b7-4dc8-bcb1-336bbf2da0c0,363,,"[56.0, 74.0]",7580,9,,0.24497867,,,Right Foot,,,"[72.0, 78.0]",,Ground Pass,16.492422,,,Cristian David Pavón,,,,1,Regular Play,Gabriel Iván Mercado,Right Back,15,Argentina,['f81eaf64-135c-42be-8e8a-0c6da167ef7a'],36,,,,,,,,,,,,,,,Argentina,00:09:36.440,Pass,
,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,86fa4107-7499-4b17-b421-b2f8611ce2bd,367,,"[69.0, 79.0]",7580,9,,-2.896614,,,Right Foot,,,"[65.0, 78.0]",,Ground Pass,4.1231055,,,Enzo Nicolás Pérez,,,,1,Regular Play,Cristian David Pavón,Left Wing,15,Argentina,['4a6450d3-86d3-429e-8eba-f5ca00a47311'],38,,,,,,,,,,,,,,,Argentina,00:09:38.320,Pass,
,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,d15e1b63-bdf8-4880-bb6d-29da5cb2bb90,371,,"[65.0, 78.0]",7580,9,,0.039978687,,,Right Foot,,,"[90.0, 79.0]",,Ground Pass,25.019993,,Incomplete,Lionel Andrés Messi Cuccittini,,,,1,Regular Play,Enzo Nicolás Pérez,Right Center Midfield,15,Argentina,"['518f3200-9cb9-47c0-a875-3e6f2562afa5', '90288185-8128-4d3c-8f0c-e685d3e921ee', 'aedde0ea-9931-4b6c-bb2a-11eb931383d3']",39,,,,,,,,,,,,,,,Argentina,00:09:39.400,Pass,True
,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,5f32b607-c828-4873-a508-a48d5588d8ef,374,,"[91.0, 80.0]",7580,10,,-0.32175055,,,,,,"[97.0, 78.0]",,Low Pass,6.3245554,,,Lionel Andrés Messi Cuccittini,,,Throw-in,1,From Throw In,Gabriel Iván Mercado,Right Back,16,Argentina,['a924d09a-fc6b-4787-b174-8cbe5c021322'],1,,,,,,,,,,,,,,,Argentina,00:10:01.760,Pass,
,,,,,,,,,,,,,,,0.519,,,,,,,,,,,,,d4e0d74e-9777-40b3-8f9d-da9ae602d849,378,,"[96.0, 79.0]",7580,10,,-2.9441972,,,Left Foot,,,"[91.0, 78.0]",,Low Pass,5.0990195,,,Gabriel Iván Mercado,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,Center Forward,16,Argentina,"['33034600-91db-402e-b5c1-a109bcac07ae', '9525ae4f-ca9b-4adf-853c-c1a4531153d6']",2,,,,,,,,,,,,,,,Argentina,00:10:02.680,Pass,True
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,045d4af7-77ed-4195-bbd9-d12de66ffb56,382,,"[91.0, 79.0]",7580,10,,0.0,,,Right Foot,,,"[99.0, 79.0]",,High Pass,8.0,,,Enzo Nicolás Pérez,,,,1,From Throw In,Gabriel Iván Mercado,Right Back,16,Argentina,['c5f1a7c2-96df-46b0-9f4f-887784017fa1'],4,,,,,,,,,,,,,,,Argentina,00:10:04.320,Pass,
